dataset_id,dataset,target,epsilon,seed,fault_mode,fault_rate,n_test,evidence_type,stuck_value,segment_length,bias,method,method_category,auroc,auprc,runtime_sec,precision_at_fault_budget,recall_at_fault_budget,estimated_bucket,true_bucket,bucket_error,bucket_acc,estimated_fault_rate,fault_rate_error,access_regime,uses_raw_values,uses_pm_reports,uses_pm_channel,uses_temporal_model,diagnostic_outputs,privacy_comparable,template_source,template_range,template_flank_delta
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,raw_rolling_median,raw_domain_upper_bound,0.8847145008107482,0.7595449637951773,0.0016412000004493166,0.6777777777777778,0.6777777777777778,,22,,,,,raw_upper_bound,True,False,False,True,False,False,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,raw_nonprivate_hmm,raw_domain_upper_bound,0.7630453246853525,0.3093471723288937,0.8548497999981919,0.21388888888888888,0.21388888888888888,0,22,22,0.0,0.07264269028274495,0.12746848259107385,raw_upper_bound,True,False,False,True,False,False,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,privatized_zscore,privatized_domain,0.7492799783800479,0.34455346054721897,9.080000018002465e-05,0.40555555555555556,0.40555555555555556,,22,,,,,pm_ldp_reports,False,True,False,False,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,privatized_rolling_median,privatized_domain,0.6822407536097599,0.34846626023937866,0.0016535999966436066,0.39166666666666666,0.39166666666666666,,22,,,,,pm_ldp_reports,False,True,False,True,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,privatized_cusum,privatized_domain,0.5164543278511312,0.204660798248663,0.000936699998419499,0.2111111111111111,0.2111111111111111,,22,,,,,pm_ldp_reports,False,True,False,True,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,privatized_bocpd,privatized_domain,0.4654283453015211,0.1910854377199383,1.0525705000000016,0.1638888888888889,0.1638888888888889,,22,,,,,pm_ldp_reports,False,True,False,True,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,ldp_distribution_surprise,channel_aware_baseline,0.3801144699251023,0.16836662026106,0.0003236999982618727,0.08611111111111111,0.08611111111111111,,22,,,,,pm_ldp_reports,False,True,True,False,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,ldp_postmean_hampel,channel_aware_baseline,0.6926337734537874,0.3567930461975154,0.0033536999981151894,0.38333333333333336,0.38333333333333336,,22,,,,,pm_ldp_reports,False,True,True,False,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,ldp_postmean_cusum,channel_aware_baseline,0.5239228630993745,0.2207636578660833,0.0015139999995881226,0.225,0.225,,22,,,,,pm_ldp_reports,False,True,True,True,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,ldp_postmean_rolling_median,channel_aware_baseline,0.6926337734537874,0.3567930461975154,0.0018181000014010351,0.38333333333333336,0.38333333333333336,,22,,,,,pm_ldp_reports,False,True,True,True,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,ldp_window_kl,channel_aware_baseline,0.5084839008570767,0.20284747154013744,0.05263140000170097,0.20555555555555555,0.20555555555555555,,22,,,,,pm_ldp_reports,False,True,True,True,False,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,ldp_window_glr,channel_aware_baseline,0.4945052505598023,0.19281470722867194,0.027624599999398924,0.17777777777777778,0.17777777777777778,0,22,22,0.0,0.19955530850472486,0.0005558643690939391,pm_ldp_reports,False,True,True,True,True,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,privsaf_mixture,privacy_aware,0.8459761794456027,0.5602317513565265,0.014662900000985246,0.6222222222222222,0.6222222222222222,23,22,1,0.0,0.1493939393939394,0.05071723347987939,pm_ldp_reports,False,True,True,False,True,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,privsaf_hmm,privacy_aware,0.44282294803490085,0.17472049583113086,0.7913526999982423,0.13333333333333333,0.13333333333333333,2,22,20,0.0,0.22140591931599904,0.02129474644218024,pm_ldp_reports,False,True,True,True,True,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,privsaf_hmm_wrong_epsilon_half,channel_ablation,0.45549764496950046,0.17711019707864625,0.8191044999985024,0.15,0.15,0,22,22,0.0,0.3907855535303323,0.1906743806565135,pm_ldp_reports,False,True,True,True,True,True,,,
air_quality,UCI Air Quality,C6H6(GT),2.0,0,iid_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,,,privsaf_hmm_wrong_epsilon_double,channel_ablation,0.723664195814995,0.3706991121057395,0.8074237999971956,0.44166666666666665,0.44166666666666665,22,22,0,1.0,0.02140758070527449,0.1787035921685443,pm_ldp_reports,False,True,True,True,True,True,,,
