dataset,target,epsilon,seed,stuck_value,true_bucket,fault_rate,mode,method,n_test,auroc,auprc,r_error,bucket_error,bucket_acc,js,wasserstein,runtime_sec
UCI Air Quality,C6H6(GT),1.8,1,0.84375,29,0.3,segment,random,1799,0.5212205454064073,0.31090206581528385,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,2,0.84375,29,0.3,segment,mixture,1799,0.8285647044979849,0.6618737227229794,0.02169811320754711,0,1.0,0.04296587700276243,0.10183109115356266,0.012269656013813801
UCI Air Quality,C6H6(GT),1.8,2,0.84375,29,0.3,segment,hmm,1799,0.996550760450681,0.9931382877083332,0.0007555835699371016,0,1.0,0.04296587700276243,0.10183109115356266,0.3666543819999788
UCI Air Quality,C6H6(GT),1.8,2,0.84375,29,0.3,segment,random,1799,0.48461300856058603,0.29035758971253567,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,3,0.84375,29,0.3,segment,mixture,1799,0.8340224457976642,0.6386708754437151,0.018050314465408834,0,1.0,0.04296587700276243,0.10183109115356266,0.012235992995556444
UCI Air Quality,C6H6(GT),1.8,3,0.84375,29,0.3,segment,hmm,1799,0.9968096372782632,0.9925443298862485,0.003267120333542428,0,1.0,0.04296587700276243,0.10183109115356266,0.3677904019859852
UCI Air Quality,C6H6(GT),1.8,3,0.84375,29,0.3,segment,random,1799,0.504321477951343,0.3040456585632596,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,4,0.84375,29,0.3,segment,mixture,1799,0.8233261259671109,0.6453785810728111,0.04157232704402514,0,1.0,0.04296587700276243,0.10183109115356266,0.01223680900875479
UCI Air Quality,C6H6(GT),1.8,4,0.84375,29,0.3,segment,hmm,1799,0.9952004824522697,0.9884140934472728,0.004971317033385048,0,1.0,0.04296587700276243,0.10183109115356266,0.3670436829997925
UCI Air Quality,C6H6(GT),1.8,4,0.84375,29,0.3,segment,random,1799,0.5022225164004354,0.30550952088031835,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,0,0.84375,29,0.3,iid,mixture,1799,0.8339614038184332,0.6719805627100366,0.03163522012578612,0,1.0,0.04296587700276243,0.10183109115356266,0.012236224007210694
UCI Air Quality,C6H6(GT),1.8,0,0.84375,29,0.3,iid,hmm,1799,0.7026020062954138,0.48263913732258984,0.13466907222094723,0,1.0,0.04296587700276243,0.10183109115356266,0.36711296599241905
UCI Air Quality,C6H6(GT),1.8,0,0.84375,29,0.3,iid,random,1799,0.5003191833612802,0.2921324728825127,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,1,0.84375,29,0.3,iid,mixture,1799,0.8351734180566588,0.6487616971955275,0.026666666666666616,0,1.0,0.04296587700276243,0.10183109115356266,0.01227835200552363
UCI Air Quality,C6H6(GT),1.8,1,0.84375,29,0.3,iid,hmm,1799,0.6884196746388962,0.4494808724162175,0.1398033258841355,0,1.0,0.04296587700276243,0.10183109115356266,0.36632990300131496
UCI Air Quality,C6H6(GT),1.8,1,0.84375,29,0.3,iid,random,1799,0.4956976436325126,0.29168324278799584,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,2,0.84375,29,0.3,iid,mixture,1799,0.8231709469596682,0.6395587853284701,0.0031446540880503693,0,1.0,0.04296587700276243,0.10183109115356266,0.012227638988406397
UCI Air Quality,C6H6(GT),1.8,2,0.84375,29,0.3,iid,hmm,1799,0.6799164533874621,0.4582373765822927,0.11872879847658063,1,0.0,0.04296587700276243,0.10183109115356266,0.36798629999975674
UCI Air Quality,C6H6(GT),1.8,2,0.84375,29,0.3,iid,random,1799,0.47832789103638984,0.2915444540412683,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,3,0.84375,29,0.3,iid,mixture,1799,0.8413026211278793,0.6416974782204642,0.027987421383647848,0,1.0,0.04296587700276243,0.10183109115356266,0.012457677003112622
UCI Air Quality,C6H6(GT),1.8,3,0.84375,29,0.3,iid,hmm,1799,0.6870693966404847,0.4768081603913778,0.0583690270506394,0,1.0,0.04296587700276243,0.10183109115356266,0.3719608929968672
UCI Air Quality,C6H6(GT),1.8,3,0.84375,29,0.3,iid,random,1799,0.4953313917571264,0.2970137712182609,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),1.8,4,0.84375,29,0.3,iid,mixture,1799,0.8366501926867296,0.669156057089822,0.011761006289308151,0,1.0,0.04296587700276243,0.10183109115356266,0.012523735989816487
UCI Air Quality,C6H6(GT),1.8,4,0.84375,29,0.3,iid,hmm,1799,0.6899376342188097,0.4524829549945568,0.10979429897536092,0,1.0,0.04296587700276243,0.10183109115356266,0.3685688909899909
UCI Air Quality,C6H6(GT),1.8,4,0.84375,29,0.3,iid,random,1799,0.5150310358014886,0.3119917663301416,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,0,0.03125,16,0.3,segment,mixture,1799,0.8214875121348513,0.6217424056429021,0.08132075471698108,1,0.0,0.04296587700276243,0.10183109115356266,0.01213833098881878
UCI Air Quality,C6H6(GT),2.0,0,0.03125,16,0.3,segment,hmm,1799,0.9901479716412203,0.9774357998122305,0.004137938240175387,0,1.0,0.04296587700276243,0.10183109115356266,0.36926093300280627
UCI Air Quality,C6H6(GT),2.0,0,0.03125,16,0.3,segment,random,1799,0.491518842114553,0.2957488736472729,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,1,0.03125,16,0.3,segment,mixture,1799,0.8283668696496338,0.6270246391134071,0.046540880503144644,0,1.0,0.04296587700276243,0.10183109115356266,0.012188891996629536
UCI Air Quality,C6H6(GT),2.0,1,0.03125,16,0.3,segment,hmm,1799,0.9919454005236372,0.976689651765391,0.002848478233461127,0,1.0,0.04296587700276243,0.10183109115356266,0.36929143499583006
UCI Air Quality,C6H6(GT),2.0,1,0.03125,16,0.3,segment,random,1799,0.5212205454064073,0.31090206581528385,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,2,0.03125,16,0.3,segment,mixture,1799,0.821543405995352,0.6360466767840203,0.0713836477987421,0,1.0,0.04296587700276243,0.10183109115356266,0.012299328998778947
UCI Air Quality,C6H6(GT),2.0,2,0.03125,16,0.3,segment,hmm,1799,0.989989115406113,0.9739252741807463,0.01704268813482479,0,1.0,0.04296587700276243,0.10183109115356266,0.3674199170054635
UCI Air Quality,C6H6(GT),2.0,2,0.03125,16,0.3,segment,random,1799,0.48461300856058603,0.29035758971253567,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,3,0.03125,16,0.3,segment,mixture,1799,0.8353072691436472,0.6622529857198237,0.016729559748427603,0,1.0,0.04296587700276243,0.10183109115356266,0.012199745993711986
UCI Air Quality,C6H6(GT),2.0,3,0.03125,16,0.3,segment,hmm,1799,0.9776468684729209,0.9394631289132904,0.01606247265950922,0,1.0,0.04296587700276243,0.10183109115356266,0.37319889799982775
UCI Air Quality,C6H6(GT),2.0,3,0.03125,16,0.3,segment,random,1799,0.504321477951343,0.3040456585632596,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,4,0.03125,16,0.3,segment,mixture,1799,0.8153399229253081,0.6016606308919701,0.08132075471698108,1,0.0,0.04296587700276243,0.10183109115356266,0.01218963399878703
UCI Air Quality,C6H6(GT),2.0,4,0.03125,16,0.3,segment,hmm,1799,0.9921336745800606,0.9798873429764645,0.00639498344499384,0,1.0,0.04296587700276243,0.10183109115356266,0.37168673699488863
UCI Air Quality,C6H6(GT),2.0,4,0.03125,16,0.3,segment,random,1799,0.5022225164004354,0.30550952088031835,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,0,0.03125,16,0.3,iid,mixture,1799,0.8395632924425618,0.6655522397672803,0.0713836477987421,0,1.0,0.04296587700276243,0.10183109115356266,0.012172060000011697
UCI Air Quality,C6H6(GT),2.0,0,0.03125,16,0.3,iid,hmm,1799,0.6760141793898744,0.41609151416558265,0.15497300747085657,1,0.0,0.04296587700276243,0.10183109115356266,0.3714095009927405
UCI Air Quality,C6H6(GT),2.0,0,0.03125,16,0.3,iid,random,1799,0.5003191833612802,0.2921324728825127,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,1,0.03125,16,0.3,iid,mixture,1799,0.8071021975112522,0.60785803596181,0.0713836477987421,1,0.0,0.04296587700276243,0.10183109115356266,0.012141269005951472
UCI Air Quality,C6H6(GT),2.0,1,0.03125,16,0.3,iid,hmm,1799,0.6828611773012091,0.42608100021354844,0.17811256866278363,1,0.0,0.04296587700276243,0.10183109115356266,0.37358599199797027
UCI Air Quality,C6H6(GT),2.0,1,0.03125,16,0.3,iid,random,1799,0.4956976436325126,0.29168324278799584,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,2,0.03125,16,0.3,iid,mixture,1799,0.8221861853911099,0.6254794874308394,0.046540880503144644,0,1.0,0.04296587700276243,0.10183109115356266,0.012223599012941122
UCI Air Quality,C6H6(GT),2.0,2,0.03125,16,0.3,iid,hmm,1799,0.6807225016915246,0.4287948467791464,0.15015907727242564,0,1.0,0.04296587700276243,0.10183109115356266,0.3677016980072949
UCI Air Quality,C6H6(GT),2.0,2,0.03125,16,0.3,iid,random,1799,0.47832789103638984,0.2915444540412683,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,3,0.03125,16,0.3,iid,mixture,1799,0.8391874797752478,0.6398088488812906,0.026666666666666616,0,1.0,0.04296587700276243,0.10183109115356266,0.012117152000428177
UCI Air Quality,C6H6(GT),2.0,3,0.03125,16,0.3,iid,hmm,1799,0.6910157973700468,0.4504127606595536,0.12398765696978567,0,1.0,0.04296587700276243,0.10183109115356266,0.3673354109923821
UCI Air Quality,C6H6(GT),2.0,3,0.03125,16,0.3,iid,random,1799,0.4953313917571264,0.2970137712182609,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,4,0.03125,16,0.3,iid,mixture,1799,0.8364266172447269,0.6622468740759154,0.03163522012578612,0,1.0,0.04296587700276243,0.10183109115356266,0.012189675006084144
UCI Air Quality,C6H6(GT),2.0,4,0.03125,16,0.3,iid,hmm,1799,0.6702953549260142,0.42355746052754206,0.12064932575846671,0,1.0,0.04296587700276243,0.10183109115356266,0.36760345299262553
UCI Air Quality,C6H6(GT),2.0,4,0.03125,16,0.3,iid,random,1799,0.5150310358014886,0.3119917663301416,0.3,17,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,0,0.84375,29,0.3,segment,mixture,1799,0.8407304445032802,0.6768501151982833,0.02169811320754711,0,1.0,0.04296587700276243,0.10183109115356266,0.01210397899558302
UCI Air Quality,C6H6(GT),2.0,0,0.84375,29,0.3,segment,hmm,1799,0.9964492689671403,0.9920369584113303,0.001765621546346241,0,1.0,0.04296587700276243,0.10183109115356266,0.3657610869995551
UCI Air Quality,C6H6(GT),2.0,0,0.84375,29,0.3,segment,random,1799,0.491518842114553,0.2957488736472729,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,1,0.84375,29,0.3,segment,mixture,1799,0.852546847880446,0.6897917485332121,0.006792452830188644,0,1.0,0.04296587700276243,0.10183109115356266,0.012078580009983853
UCI Air Quality,C6H6(GT),2.0,1,0.84375,29,0.3,segment,hmm,1799,0.9971744182625835,0.9936459514354073,0.009161001491949927,0,1.0,0.04296587700276243,0.10183109115356266,0.3677330969949253
UCI Air Quality,C6H6(GT),2.0,1,0.84375,29,0.3,segment,random,1799,0.5212205454064073,0.31090206581528385,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,2,0.84375,29,0.3,segment,mixture,1799,0.8448717382990616,0.675755667164266,0.02169811320754711,0,1.0,0.04296587700276243,0.10183109115356266,0.012137680998421274
UCI Air Quality,C6H6(GT),2.0,2,0.84375,29,0.3,segment,hmm,1799,0.9990262701144352,0.9977960744399197,0.0022033145544920196,0,1.0,0.04296587700276243,0.10183109115356266,0.3674703569995472
UCI Air Quality,C6H6(GT),2.0,2,0.84375,29,0.3,segment,random,1799,0.48461300856058603,0.29035758971253567,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,3,0.84375,29,0.3,segment,mixture,1799,0.8557394169387815,0.6922439636156319,0.027987421383647848,0,1.0,0.04296587700276243,0.10183109115356266,0.01209552500222344
UCI Air Quality,C6H6(GT),2.0,3,0.84375,29,0.3,segment,hmm,1799,0.9973450416262172,0.9937156584485956,0.011779359365310216,0,1.0,0.04296587700276243,0.10183109115356266,0.36689925199607387
UCI Air Quality,C6H6(GT),2.0,3,0.84375,29,0.3,segment,random,1799,0.504321477951343,0.3040456585632596,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,4,0.84375,29,0.3,segment,mixture,1799,0.853861089047745,0.698755560659758,0.03163522012578612,0,1.0,0.04296587700276243,0.10183109115356266,0.012138384001445957
UCI Air Quality,C6H6(GT),2.0,4,0.84375,29,0.3,segment,hmm,1799,0.9982893536904657,0.9961850683739955,0.0023974126484784253,0,1.0,0.04296587700276243,0.10183109115356266,0.3663970220077317
UCI Air Quality,C6H6(GT),2.0,4,0.84375,29,0.3,segment,random,1799,0.5022225164004354,0.30550952088031835,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,0,0.84375,29,0.3,iid,mixture,1799,0.869233371576501,0.7073146373437349,0.016729559748427603,0,1.0,0.04296587700276243,0.10183109115356266,0.01208245099405758
UCI Air Quality,C6H6(GT),2.0,0,0.84375,29,0.3,iid,hmm,1799,0.7154899538140206,0.49909497614795995,0.10355927584046856,0,1.0,0.04296587700276243,0.10183109115356266,0.367743128008442
UCI Air Quality,C6H6(GT),2.0,0,0.84375,29,0.3,iid,random,1799,0.5003191833612802,0.2921324728825127,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,1,0.84375,29,0.3,iid,mixture,1799,0.8499713176242167,0.6947359674939633,0.026666666666666616,0,1.0,0.04296587700276243,0.10183109115356266,0.012204040991491638
UCI Air Quality,C6H6(GT),2.0,1,0.84375,29,0.3,iid,hmm,1799,0.7064322066307769,0.47619324754565295,0.1533033081575561,0,1.0,0.04296587700276243,0.10183109115356266,0.36644676300056744
UCI Air Quality,C6H6(GT),2.0,1,0.84375,29,0.3,iid,random,1799,0.4956976436325126,0.29168324278799584,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,2,0.84375,29,0.3,iid,mixture,1799,0.8539817021151414,0.699804598820831,0.011761006289308151,0,1.0,0.04296587700276243,0.10183109115356266,0.012141291008447297
UCI Air Quality,C6H6(GT),2.0,2,0.84375,29,0.3,iid,hmm,1799,0.7186773747536258,0.49612129416088835,0.12101735691583226,0,1.0,0.04296587700276243,0.10183109115356266,0.36765105700760614
UCI Air Quality,C6H6(GT),2.0,2,0.84375,29,0.3,iid,random,1799,0.47832789103638984,0.2915444540412683,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,3,0.84375,29,0.3,iid,mixture,1799,0.8672219280440091,0.696345643074936,0.018050314465408834,0,1.0,0.04296587700276243,0.10183109115356266,0.012168428991572
UCI Air Quality,C6H6(GT),2.0,3,0.84375,29,0.3,iid,hmm,1799,0.7136219221604447,0.5061891090918366,0.07304499626372246,0,1.0,0.04296587700276243,0.10183109115356266,0.36752486099430826
UCI Air Quality,C6H6(GT),2.0,3,0.84375,29,0.3,iid,random,1799,0.4953313917571264,0.2970137712182609,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
UCI Air Quality,C6H6(GT),2.0,4,0.84375,29,0.3,iid,mixture,1799,0.853862559938811,0.7167277722809314,0.016729559748427603,0,1.0,0.04296587700276243,0.10183109115356266,0.012143879008363001
UCI Air Quality,C6H6(GT),2.0,4,0.84375,29,0.3,iid,hmm,1799,0.7064998676198041,0.4801958948231619,0.11052931688763973,0,1.0,0.04296587700276243,0.10183109115356266,0.3934198559873039
UCI Air Quality,C6H6(GT),2.0,4,0.84375,29,0.3,iid,random,1799,0.5150310358014886,0.3119917663301416,0.3,30,0.0,0.04296587700276243,0.10183109115356266,0.0
