station_id,label_code,label,n_rows_full,positive_rows_full,fault_rate_full,negative_rows_full,eligible_for_pmldp,sample_rule,n_rows_sample,positive_rows_sample,fault_rate_sample,station_url
027500-99999,TSS,temperature straight string,130475,0,0.0,130475,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027500-99999.nc.gz
027500-99999,DSS,dew point straight string,130446,0,0.0,130446,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027500-99999.nc.gz
027500-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027500-99999.nc.gz
034970-99999,TSS,temperature straight string,73232,2220,0.0303146165610662,71012,1,stratified_cap_50000,50000,1516,0.03032,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_034970-99999.nc.gz
034970-99999,DSS,dew point straight string,70902,1440,0.02030972328002031,69462,1,stratified_cap_50000,50000,1015,0.0203,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_034970-99999.nc.gz
034970-99999,PSS,sea-level pressure straight string,71808,0,0.0,71808,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_034970-99999.nc.gz
036140-99999,TSS,temperature straight string,61532,0,0.0,61532,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_036140-99999.nc.gz
036140-99999,DSS,dew point straight string,61413,0,0.0,61413,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_036140-99999.nc.gz
036140-99999,PSS,sea-level pressure straight string,59842,0,0.0,59842,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_036140-99999.nc.gz
036950-99999,TSS,temperature straight string,67411,12,0.00017801249054308645,67399,0,stratified_cap_50000,50000,9,0.00018,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_036950-99999.nc.gz
036950-99999,DSS,dew point straight string,60412,0,0.0,60412,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_036950-99999.nc.gz
036950-99999,PSS,sea-level pressure straight string,68347,20,0.00029262440194887854,68327,0,stratified_cap_50000,50000,15,0.0003,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_036950-99999.nc.gz
039280-99999,TSS,temperature straight string,63291,22,0.0003476007647216824,63269,0,stratified_cap_50000,50000,17,0.00034,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_039280-99999.nc.gz
039280-99999,DSS,dew point straight string,63245,10,0.0001581152660289351,63235,0,stratified_cap_50000,50000,8,0.00016,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_039280-99999.nc.gz
039280-99999,PSS,sea-level pressure straight string,4610,0,0.0,4610,0,full,4610,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_039280-99999.nc.gz
060170-99999,TSS,temperature straight string,116539,531,0.004556414590823673,116008,1,stratified_cap_50000,50000,228,0.00456,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_060170-99999.nc.gz
060170-99999,DSS,dew point straight string,116441,225,0.0019323090663941394,116216,1,stratified_cap_50000,50000,97,0.00194,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_060170-99999.nc.gz
060170-99999,PSS,sea-level pressure straight string,10,0,0.0,10,0,full,10,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_060170-99999.nc.gz
060340-99999,TSS,temperature straight string,105840,65,0.0006141345427059713,105775,1,stratified_cap_50000,50000,31,0.00062,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_060340-99999.nc.gz
060340-99999,DSS,dew point straight string,105663,0,0.0,105663,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_060340-99999.nc.gz
060340-99999,PSS,sea-level pressure straight string,16,0,0.0,16,0,full,16,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_060340-99999.nc.gz
061500-99999,TSS,temperature straight string,68160,38,0.0005575117370892019,68122,0,stratified_cap_50000,50000,28,0.00056,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_061500-99999.nc.gz
061500-99999,DSS,dew point straight string,67864,259,0.0038164564422963573,67605,1,stratified_cap_50000,50000,191,0.00382,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_061500-99999.nc.gz
061500-99999,PSS,sea-level pressure straight string,8822,0,0.0,8822,0,full,8822,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_061500-99999.nc.gz
061990-99999,TSS,temperature straight string,59834,45,0.0007520807567603703,59789,0,stratified_cap_50000,50000,38,0.00076,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_061990-99999.nc.gz
061990-99999,DSS,dew point straight string,58621,23,0.00039235086402483754,58598,0,stratified_cap_50000,50000,20,0.0004,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_061990-99999.nc.gz
061990-99999,PSS,sea-level pressure straight string,59744,0,0.0,59744,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_061990-99999.nc.gz
063430-99999,TSS,temperature straight string,4900,0,0.0,4900,0,full,4900,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_063430-99999.nc.gz
063430-99999,DSS,dew point straight string,2,0,0.0,2,0,full,2,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_063430-99999.nc.gz
063430-99999,PSS,sea-level pressure straight string,1,0,0.0,1,0,full,1,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_063430-99999.nc.gz
070190-99999,TSS,temperature straight string,30394,0,0.0,30394,0,full,30394,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_070190-99999.nc.gz
070190-99999,DSS,dew point straight string,113,0,0.0,113,0,full,113,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_070190-99999.nc.gz
070190-99999,PSS,sea-level pressure straight string,117,0,0.0,117,0,full,117,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_070190-99999.nc.gz
071190-99999,TSS,temperature straight string,60859,0,0.0,60859,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_071190-99999.nc.gz
071190-99999,DSS,dew point straight string,60735,176,0.00289783485634313,60559,1,stratified_cap_50000,50000,145,0.0029,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_071190-99999.nc.gz
071190-99999,PSS,sea-level pressure straight string,43191,0,0.0,43191,0,full,43191,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_071190-99999.nc.gz
071270-99999,TSS,temperature straight string,51273,0,0.0,51273,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_071270-99999.nc.gz
071270-99999,DSS,dew point straight string,51179,0,0.0,51179,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_071270-99999.nc.gz
071270-99999,PSS,sea-level pressure straight string,51116,0,0.0,51116,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_071270-99999.nc.gz
081763-99999,TSS,temperature straight string,122620,0,0.0,122620,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_081763-99999.nc.gz
081763-99999,DSS,dew point straight string,122574,28,0.00022843343612837959,122546,0,stratified_cap_50000,50000,11,0.00022,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_081763-99999.nc.gz
081763-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_081763-99999.nc.gz
083900-99999,TSS,temperature straight string,67127,0,0.0,67127,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_083900-99999.nc.gz
083900-99999,DSS,dew point straight string,66810,0,0.0,66810,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_083900-99999.nc.gz
083900-99999,PSS,sea-level pressure straight string,18656,0,0.0,18656,0,full,18656,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_083900-99999.nc.gz
010300-99999,TSS,temperature straight string,82791,19,0.00022949354398424948,82772,0,stratified_cap_50000,50000,11,0.00022,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_010300-99999.nc.gz
010300-99999,DSS,dew point straight string,26057,0,0.0,26057,0,full,26057,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_010300-99999.nc.gz
010300-99999,PSS,sea-level pressure straight string,34676,0,0.0,34676,0,full,34676,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_010300-99999.nc.gz
020540-99999,TSS,temperature straight string,103329,0,0.0,103329,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_020540-99999.nc.gz
020540-99999,DSS,dew point straight string,102541,25,0.00024380491705756723,102516,0,stratified_cap_50000,50000,12,0.00024,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_020540-99999.nc.gz
020540-99999,PSS,sea-level pressure straight string,17120,0,0.0,17120,0,full,17120,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_020540-99999.nc.gz
021300-99999,TSS,temperature straight string,99097,19,0.00019173133394552813,99078,0,stratified_cap_50000,50000,10,0.0002,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_021300-99999.nc.gz
021300-99999,DSS,dew point straight string,98644,0,0.0,98644,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_021300-99999.nc.gz
021300-99999,PSS,sea-level pressure straight string,9395,0,0.0,9395,0,full,9395,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_021300-99999.nc.gz
021420-99999,TSS,temperature straight string,62072,0,0.0,62072,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_021420-99999.nc.gz
021420-99999,DSS,dew point straight string,60961,13,0.00021325109496235297,60948,0,stratified_cap_50000,50000,11,0.00022,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_021420-99999.nc.gz
021420-99999,PSS,sea-level pressure straight string,61942,0,0.0,61942,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_021420-99999.nc.gz
023160-99999,TSS,temperature straight string,64763,0,0.0,64763,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_023160-99999.nc.gz
023160-99999,DSS,dew point straight string,58547,14,0.0002391241224998719,58533,0,stratified_cap_50000,50000,12,0.00024,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_023160-99999.nc.gz
023160-99999,PSS,sea-level pressure straight string,61664,0,0.0,61664,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_023160-99999.nc.gz
024000-99999,TSS,temperature straight string,58940,0,0.0,58940,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_024000-99999.nc.gz
024000-99999,DSS,dew point straight string,58886,13,0.0002207655469890976,58873,0,stratified_cap_50000,50000,11,0.00022,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_024000-99999.nc.gz
024000-99999,PSS,sea-level pressure straight string,58921,0,0.0,58921,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_024000-99999.nc.gz
026660-99999,TSS,temperature straight string,69597,875,0.012572380993433625,68722,1,stratified_cap_50000,50000,629,0.01258,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_026660-99999.nc.gz
026660-99999,DSS,dew point straight string,69286,297,0.004286580261524695,68989,1,stratified_cap_50000,50000,214,0.00428,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_026660-99999.nc.gz
026660-99999,PSS,sea-level pressure straight string,69362,0,0.0,69362,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_026660-99999.nc.gz
027100-99999,TSS,temperature straight string,130692,20,0.000153031555106663,130672,0,stratified_cap_50000,50000,8,0.00016,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027100-99999.nc.gz
027100-99999,DSS,dew point straight string,128647,16,0.00012437134173358104,128631,0,stratified_cap_50000,50000,6,0.00012,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027100-99999.nc.gz
027100-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027100-99999.nc.gz
027970-99999,TSS,temperature straight string,144295,0,0.0,144295,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027970-99999.nc.gz
027970-99999,DSS,dew point straight string,144269,0,0.0,144269,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027970-99999.nc.gz
027970-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027970-99999.nc.gz
028480-99999,TSS,temperature straight string,72911,0,0.0,72911,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_028480-99999.nc.gz
028480-99999,DSS,dew point straight string,72659,0,0.0,72659,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_028480-99999.nc.gz
028480-99999,PSS,sea-level pressure straight string,72715,0,0.0,72715,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_028480-99999.nc.gz
035573-99999,TSS,temperature straight string,125256,21,0.00016765663920291244,125235,0,stratified_cap_50000,50000,8,0.00016,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_035573-99999.nc.gz
035573-99999,DSS,dew point straight string,107924,79,0.0007319965901930989,107845,1,stratified_cap_50000,50000,37,0.00074,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_035573-99999.nc.gz
035573-99999,PSS,sea-level pressure straight string,11,0,0.0,11,0,full,11,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_035573-99999.nc.gz
037700-99999,TSS,temperature straight string,130404,11,8.43532406981381e-05,130393,0,stratified_cap_50000,50000,4,8e-05,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_037700-99999.nc.gz
037700-99999,DSS,dew point straight string,128219,0,0.0,128219,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_037700-99999.nc.gz
037700-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_037700-99999.nc.gz
039020-99999,TSS,temperature straight string,71191,0,0.0,71191,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_039020-99999.nc.gz
039020-99999,DSS,dew point straight string,71118,13,0.0001827947917545488,71105,0,stratified_cap_50000,50000,9,0.00018,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_039020-99999.nc.gz
039020-99999,PSS,sea-level pressure straight string,70846,0,0.0,70846,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_039020-99999.nc.gz
060590-99999,TSS,temperature straight string,33805,18,0.0005324656115959178,33787,0,full,33805,18,0.0005324656115959178,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_060590-99999.nc.gz
060590-99999,DSS,dew point straight string,33651,18,0.0005349023803155924,33633,0,full,33651,18,0.0005349023803155924,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_060590-99999.nc.gz
060590-99999,PSS,sea-level pressure straight string,33704,0,0.0,33704,0,full,33704,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_060590-99999.nc.gz
063000-99999,TSS,temperature straight string,51492,0,0.0,51492,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_063000-99999.nc.gz
063000-99999,DSS,dew point straight string,44287,0,0.0,44287,0,full,44287,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_063000-99999.nc.gz
063000-99999,PSS,sea-level pressure straight string,61900,0,0.0,61900,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_063000-99999.nc.gz
070220-99999,TSS,temperature straight string,42910,0,0.0,42910,0,full,42910,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_070220-99999.nc.gz
070220-99999,DSS,dew point straight string,329,0,0.0,329,0,full,329,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_070220-99999.nc.gz
070220-99999,PSS,sea-level pressure straight string,344,0,0.0,344,0,full,344,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_070220-99999.nc.gz
071330-99999,TSS,temperature straight string,37778,0,0.0,37778,0,full,37778,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_071330-99999.nc.gz
071330-99999,DSS,dew point straight string,30967,0,0.0,30967,0,full,30967,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_071330-99999.nc.gz
071330-99999,PSS,sea-level pressure straight string,30970,0,0.0,30970,0,full,30970,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_071330-99999.nc.gz
073820-99999,TSS,temperature straight string,38481,14,0.0003638159091499701,38467,0,full,38481,14,0.0003638159091499701,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_073820-99999.nc.gz
073820-99999,DSS,dew point straight string,37545,0,0.0,37545,0,full,37545,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_073820-99999.nc.gz
073820-99999,PSS,sea-level pressure straight string,29991,0,0.0,29991,0,full,29991,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_073820-99999.nc.gz
076700-99999,TSS,temperature straight string,60571,12,0.0001981146093014809,60559,0,stratified_cap_50000,50000,10,0.0002,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_076700-99999.nc.gz
076700-99999,DSS,dew point straight string,59986,10,0.0001667055646317474,59976,0,stratified_cap_50000,50000,8,0.00016,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_076700-99999.nc.gz
076700-99999,PSS,sea-level pressure straight string,39285,0,0.0,39285,0,full,39285,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_076700-99999.nc.gz
076880-99999,TSS,temperature straight string,17506,0,0.0,17506,0,full,17506,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_076880-99999.nc.gz
076880-99999,DSS,dew point straight string,17471,0,0.0,17471,0,full,17471,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_076880-99999.nc.gz
076880-99999,PSS,sea-level pressure straight string,16480,0,0.0,16480,0,full,16480,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_076880-99999.nc.gz
010014-99999,TSS,temperature straight string,126844,29,0.000228627290214752,126815,0,stratified_cap_50000,50000,11,0.00022,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_010014-99999.nc.gz
010014-99999,DSS,dew point straight string,126086,27,0.00021413955554145582,126059,0,stratified_cap_50000,50000,11,0.00022,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_010014-99999.nc.gz
010014-99999,PSS,sea-level pressure straight string,1,0,0.0,1,0,full,1,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_010014-99999.nc.gz
010886-99999,TSS,temperature straight string,135227,2652,0.019611468123969324,132575,1,stratified_cap_50000,50000,981,0.01962,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_010886-99999.nc.gz
010886-99999,DSS,dew point straight string,134947,355,0.0026306624082047024,134592,1,stratified_cap_50000,50000,132,0.00264,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_010886-99999.nc.gz
010886-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_010886-99999.nc.gz
