panel,dataset_id,dataset,mechanism,mechanism_label,fault_mode,epsilon,seed,method,n_test,fault_rows,fault_rate,auroc,auprc,estimated_bucket,estimated_fault_rate,runtime_sec,param_stuck_value,param_segment_length,param_bias,param_scale_factor,param_spike_magnitude
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,2,channel_spike_score,1200,240,0.2,0.4954231770833333,0.19870722433460075,0,0.06815548792752735,0.0005207000067457557,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,2,privsaf_mixture,1200,240,0.2,0.47239583333333335,0.1916998861047836,1,0.3654545454545455,0.011711400002241135,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,scale,2.0,2,privsaf_hmm,1200,240,0.2,0.49409722222222224,0.2864700923291036,2,0.39254147499434966,0.36541939999733586,,48.0,,1.7,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,0,channel_window_glr,1200,240,0.2,0.3756098090277778,0.17948077107508065,24,0.195,0.014931199999409728,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,0,channel_spike_score,1200,240,0.2,0.5036284722222222,0.21203547753278787,0,0.0399668611022079,0.0005303000070853159,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,0,privsaf_mixture,1200,240,0.2,0.48175781249999994,0.19307842536071956,0,0.19121212121212122,0.01233670000510756,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,0,privsaf_hmm,1200,240,0.2,0.3801866319444444,0.15228797978404363,0,0.19965162933454286,0.3700187000067672,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,0,channel_window_glr,1200,240,0.2,0.34434461805555555,0.15357493711456166,0,0.19666666666666666,0.014668499992694706,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,0,channel_spike_score,1200,240,0.2,0.5119791666666667,0.20404225908372828,0,0.03158175352032849,0.000633100004051812,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,0,privsaf_mixture,1200,240,0.2,0.4817708333333333,0.19445221445221444,0,0.6512121212121212,0.012473199996748008,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,0,privsaf_hmm,1200,240,0.2,0.3665277777777778,0.14818995366305934,0,0.2766455400287277,0.36959159999969415,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,1,channel_window_glr,1200,240,0.2,0.5818294270833334,0.2419448758580934,3,0.19083333333333333,0.014917100008460693,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,1,channel_spike_score,1200,240,0.2,0.4744379340277778,0.20397081488248636,0,0.0415091115272057,0.0005058999959146604,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,1,privsaf_mixture,1200,240,0.2,0.4684852430555556,0.18167524883778774,0,0.3306060606060606,0.012855299995862879,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,1,privsaf_hmm,1200,240,0.2,0.3403862847222222,0.1903116455068697,0,0.23149532975200135,0.3698874999972759,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,1,channel_window_glr,1200,240,0.2,0.6299761284722223,0.32833654988130534,31,0.19083333333333333,0.015531299999565817,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,1,channel_spike_score,1200,240,0.2,0.490625,0.19713235294117648,0,0.030534017621549826,0.0005416000058175996,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,1,privsaf_mixture,1200,240,0.2,0.46354166666666663,0.1895,1,0.5187878787878788,0.011188700009370223,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,1,privsaf_hmm,1200,240,0.2,0.24115885416666666,0.15367789505256144,0,0.2607037531111813,0.3680790999933379,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,2,channel_window_glr,1200,240,0.2,0.5974240451388889,0.2345776996390842,31,0.1825,0.015976599999703467,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,2,channel_spike_score,1200,240,0.2,0.5124587673611111,0.20661676743421123,0,0.04032328010678441,0.0006489000079454854,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,2,privsaf_mixture,1200,240,0.2,0.4907530381944445,0.19680376678242234,7,0.7,0.011694799992255867,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,0.5,2,privsaf_hmm,1200,240,0.2,0.45967881944444444,0.2483858383202582,7,0.25687711678613906,0.3671557999914512,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,2,channel_window_glr,1200,240,0.2,0.429921875,0.17781078573626882,31,0.185,0.015175200009252876,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,2,channel_spike_score,1200,240,0.2,0.5114583333333333,0.20386934673366836,0,0.02978563483670791,0.0005463999987114221,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,2,privsaf_mixture,1200,240,0.2,0.4973958333333333,0.19917279411764705,6,0.686060606060606,0.01123360000201501,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,0.5,2,privsaf_hmm,1200,240,0.2,0.4226475694444445,0.16347986461481084,5,0.20697829204593884,0.36389240001153667,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,0,channel_window_glr,1200,240,0.2,0.54734375,0.24699253137546345,0,0.19583333333333333,0.015109200001461431,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,0,channel_spike_score,1200,240,0.2,0.5105707465277778,0.20341212659975916,0,0.08124361544788102,0.0009274999902117997,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,0,privsaf_mixture,1200,240,0.2,0.4907552083333333,0.19623424553729485,4,0.48393939393939395,0.011419299989938736,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,0,privsaf_hmm,1200,240,0.2,0.2962369791666667,0.14620103653465427,3,0.28541399773303916,0.36972960000275634,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,0,channel_window_glr,1200,240,0.2,0.6504014756944444,0.3450929931739428,31,0.11333333333333333,0.015016399993328378,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,0,channel_spike_score,1200,240,0.2,0.4927083333333333,0.1977485380116959,0,0.05806070195853086,0.0005381999944802374,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,0,privsaf_mixture,1200,240,0.2,0.5125,0.2041278295605859,5,0.4909090909090909,0.012599100009538233,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,0,privsaf_hmm,1200,240,0.2,0.5563151041666666,0.21904992531726972,4,0.22862903481285451,0.36691419999988284,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,1,channel_window_glr,1200,240,0.2,0.5568598090277778,0.23152227504843237,0,0.19416666666666665,0.015224999995552935,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,1,channel_spike_score,1200,240,0.2,0.5154730902777778,0.20534809007494154,0,0.08698415080835802,0.0006889999931445345,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,1,privsaf_mixture,1200,240,0.2,0.4291536458333333,0.17422110968158944,0,0.21212121212121213,0.01189870000234805,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,1,privsaf_hmm,1200,240,0.2,0.28532986111111114,0.15640798984074625,2,0.2508081240420352,0.36640700000862125,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,1,channel_window_glr,1200,240,0.2,0.47049696180555556,0.23473883606516827,31,0.19583333333333333,0.014835399997537024,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,1,channel_spike_score,1200,240,0.2,0.5041666666666667,0.20136162687886827,0,0.054859359995905105,0.0006245999975362793,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,1,privsaf_mixture,1200,240,0.2,0.4432291666666667,0.18447708055184692,2,0.24696969696969698,0.011614200004260056,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,1,privsaf_hmm,1200,240,0.2,0.2495486111111111,0.12928780757901517,0,0.2210611480535286,0.3635139999969397,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,2,channel_window_glr,1200,240,0.2,0.49986762152777775,0.28472742012097585,14,0.19583333333333333,0.01577619998715818,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,2,channel_spike_score,1200,240,0.2,0.5268315972222222,0.21441031981488043,0,0.08421201665274072,0.0006076999998185784,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,2,privsaf_mixture,1200,240,0.2,0.4479123263888889,0.1750355071912582,3,0.40030303030303027,0.01133200000913348,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,1.0,2,privsaf_hmm,1200,240,0.2,0.3720486111111111,0.14998967037153912,4,0.3007519781300172,0.3653260999999475,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,2,channel_window_glr,1200,240,0.2,0.42853515625,0.18274327361603845,0,0.10416666666666667,0.014392500001122244,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,2,channel_spike_score,1200,240,0.2,0.4928645833333334,0.19790884718498658,0,0.05435005559276009,0.0010161999962292612,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,2,privsaf_mixture,1200,240,0.2,0.46354166666666663,0.1894078947368421,4,0.49787878787878787,0.01169060000393074,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,1.0,2,privsaf_hmm,1200,240,0.2,0.3187717013888889,0.1491209231898396,0,0.21315730050037923,0.3687464000104228,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,0,channel_window_glr,1200,240,0.2,0.42078342013888886,0.28310169922705186,2,0.2,0.015697999988333322,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,0,channel_spike_score,1200,240,0.2,0.5160503472222222,0.19846191442938596,0,0.13795087875143702,0.0007117999921320006,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,0,privsaf_mixture,1200,240,0.2,0.4895225694444445,0.19027203011178306,2,0.30272727272727273,0.011327299987897277,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,0,privsaf_hmm,1200,240,0.2,0.41403211805555556,0.25022972788512116,2,0.309740788661544,0.37498550000600517,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,0,channel_window_glr,1200,240,0.2,0.4102495659722223,0.1766834689474404,31,0.18916666666666668,0.014901000002282672,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,0,channel_spike_score,1200,240,0.2,0.5432291666666667,0.21776541095890412,0,0.07552714411703221,0.0005350999999791384,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,0,privsaf_mixture,1200,240,0.2,0.4921875,0.19754335260115607,2,0.3515151515151515,0.011387400008970872,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,0,privsaf_hmm,1200,240,0.2,0.41520399305555555,0.16108746539424848,2,0.3150492562119954,0.37118349999946076,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,1,channel_window_glr,1200,240,0.2,0.5774696180555556,0.24133588173794607,0,0.19166666666666668,0.015685700011090375,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,1,channel_spike_score,1200,240,0.2,0.5093901909722222,0.19780332715905552,0,0.135801787834046,0.0007303000020328909,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,1,privsaf_mixture,1200,240,0.2,0.4369618055555555,0.17311060113687035,0,0.16333333333333333,0.011291799994069152,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,1,privsaf_hmm,1200,240,0.2,0.2588758680555555,0.12984807781880991,1,0.22397154131230004,0.37020140000095125,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,1,channel_window_glr,1200,240,0.2,0.3203385416666667,0.14819733022878503,0,0.14583333333333334,0.013700600000447594,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,1,channel_spike_score,1200,240,0.2,0.5600694444444445,0.22723004694835683,0,0.0735872345934783,0.0005495000077644363,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,1,privsaf_mixture,1200,240,0.2,0.4265625,0.18023984198645598,4,0.6721212121212121,0.010784900005091913,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,1,privsaf_hmm,1200,240,0.2,0.22390190972222224,0.1254737932231386,0,0.37926863603670274,0.3693535000056727,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,2,channel_window_glr,1200,240,0.2,0.5872634548611111,0.35420158377104793,3,0.19416666666666665,0.014887400000588968,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,2,channel_spike_score,1200,240,0.2,0.48658203125000005,0.19251658254475687,0,0.13830826868277157,0.0005502999993041158,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,2,privsaf_mixture,1200,240,0.2,0.4316905381944444,0.17071394729391873,1,0.23303030303030303,0.011977600006503053,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,drift,2.0,2,privsaf_hmm,1200,240,0.2,0.3179253472222222,0.2993641709564173,2,0.32431461993651356,0.36556290001317393,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,2,channel_window_glr,1200,240,0.2,0.5115559895833334,0.2541369940114967,0,0.13333333333333333,0.014293499989435077,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,2,channel_spike_score,1200,240,0.2,0.5350477430555556,0.2140661938534279,0,0.07306992538719725,0.0004925000102957711,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,2,privsaf_mixture,1200,240,0.2,0.4432291666666667,0.18412519290123458,5,0.6442424242424243,0.011757100000977516,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,drift,2.0,2,privsaf_hmm,1200,240,0.2,0.2827864583333334,0.15412314822180626,2,0.3144627486626331,0.37593460000061896,,48.0,ramp_to_0.45,,
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,0,channel_window_glr,1200,240,0.2,0.4925173611111111,0.20732681932905223,31,0.19833333333333333,0.014854499997454695,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,0,channel_spike_score,1200,240,0.2,0.5139192708333333,0.21853013357789763,0,0.04097208831980088,0.0005481000116560608,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,0,privsaf_mixture,1200,240,0.2,0.4862586805555555,0.19028560092563274,0,0.2957575757575758,0.012471000009099953,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,0,privsaf_hmm,1200,240,0.2,0.5175390625,0.20843636465161225,0,0.2069758821356607,0.36850570001115557,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,0,channel_window_glr,1200,240,0.2,0.4850846354166667,0.19415830717465102,31,0.18416666666666667,0.013902199993026443,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,0,channel_spike_score,1200,240,0.2,0.5447916666666667,0.21724056603773584,0,0.031731430077296875,0.0005801999941468239,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,0,privsaf_mixture,1200,240,0.2,0.4583333333333333,0.18816901408450704,1,0.6651515151515152,0.012390899995807558,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,0,privsaf_hmm,1200,240,0.2,0.5229036458333334,0.21500019422741187,0,0.26058605056264406,0.3634123000083491,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,1,channel_window_glr,1200,240,0.2,0.4856727430555555,0.18824078816130074,0,0.16,0.014212600013706833,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,1,channel_spike_score,1200,240,0.2,0.5351236979166667,0.21526917720936853,0,0.041093390235388334,0.0006155000010039657,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,1,privsaf_mixture,1200,240,0.2,0.5068706597222222,0.21461303881233124,0,0.5048484848484848,0.012331799996900372,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,1,privsaf_hmm,1200,240,0.2,0.5072135416666667,0.20773399908623205,0,0.29148024300882147,0.3636990999948466,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,1,channel_window_glr,1200,240,0.2,0.48900824652777775,0.1977471682479046,0,0.19916666666666666,0.014328099990962073,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,1,channel_spike_score,1200,240,0.2,0.5026041666666666,0.20084313725490194,0,0.03180626835578106,0.0005659000016748905,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,1,privsaf_mixture,1200,240,0.2,0.49739583333333337,0.19917261904761907,1,0.5187878787878788,0.01194019999820739,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,1,privsaf_hmm,1200,240,0.2,0.48946180555555563,0.19889983325299623,0,0.25009210993454206,0.36233060000813566,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,2,channel_window_glr,1200,240,0.2,0.48359592013888886,0.19769620802051646,20,0.2,0.01465979999920819,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,2,channel_spike_score,1200,240,0.2,0.5444835069444445,0.2401519775018985,0,0.03981498367060883,0.0007067999977152795,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,2,privsaf_mixture,1200,240,0.2,0.4467534722222223,0.188517565671597,1,0.1493939393939394,0.011525900001288392,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,0.5,2,privsaf_hmm,1200,240,0.2,0.4922960069444444,0.20621431268062757,5,0.2125368667717695,0.36885490000713617,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,2,channel_window_glr,1200,240,0.2,0.49775390624999993,0.19735066546465346,31,0.17833333333333334,0.014067399999476038,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,2,channel_spike_score,1200,240,0.2,0.5010416666666666,0.20033498759305213,0,0.03015982622912887,0.0005826999986311421,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,2,privsaf_mixture,1200,240,0.2,0.5010416666666667,0.20033430941922892,3,0.37242424242424244,0.01173949999792967,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,0.5,2,privsaf_hmm,1200,240,0.2,0.5047873263888889,0.2066244358475371,5,0.20934906776052772,0.37081969999417197,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,0,channel_window_glr,1200,240,0.2,0.49573133680555553,0.19537346480000561,0,0.2,0.014869099992210977,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,0,channel_spike_score,1200,240,0.2,0.5176453993055555,0.21725824422115037,0,0.08369932293654288,0.0005225000058999285,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,0,privsaf_mixture,1200,240,0.2,0.4014084201388889,0.1649417981438614,4,0.34454545454545454,0.012855900000431575,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,0,privsaf_hmm,1200,240,0.2,0.47930555555555554,0.18795490096343076,3,0.22530319502943158,0.36438949999865144,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,0,channel_window_glr,1200,240,0.2,0.4849066840277778,0.19464171694693966,31,0.195,0.014438700003665872,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,0,channel_spike_score,1200,240,0.2,0.5171875,0.20596899224806203,0,0.05631451543346227,0.0005037999944761395,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,0,privsaf_mixture,1200,240,0.2,0.48541666666666666,0.1955068614431164,5,0.5257575757575758,0.011627200001385063,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,0,privsaf_hmm,1200,240,0.2,0.4944574652777778,0.19752883171585583,3,0.2262570286352399,0.36263010000402573,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,1,channel_window_glr,1200,240,0.2,0.5001302083333334,0.19646187435967694,0,0.185,0.01492780000262428,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,1,channel_spike_score,1200,240,0.2,0.5364279513888889,0.2180757096290829,0,0.0878181793889475,0.0005973999941488728,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,1,privsaf_mixture,1200,240,0.2,0.5074240451388888,0.2244169502750794,0,0.30272727272727273,0.011872199989738874,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,1,privsaf_hmm,1200,240,0.2,0.5261805555555555,0.21136498471715293,0,0.23725421863261312,0.36250010000367183,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,1,channel_window_glr,1200,240,0.2,0.48876953125,0.1959552135138537,0,0.13416666666666666,0.014326400007121265,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,1,channel_spike_score,1200,240,0.2,0.534375,0.21284263959390864,0,0.05733312423975228,0.0005109000048832968,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,1,privsaf_mixture,1200,240,0.2,0.49531250000000004,0.19851802403204272,2,0.24696969696969698,0.01095129999157507,,,,,0.85
