dataset,stream,fault_mode,stuck_value_type,epsilon,seed,method,AUROC,AUPRC,TV_sep,KL_sep,ratio_MAE,bucket_hit1,calibration_condition,fault_rate,target_fault_rate,segment_length,stuck_value,true_bucket,calibration_train_TV_sep
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,1.0,2,ldp_window_glr,0.3641743827160494,0.09707356672377182,0.18645046142667354,0.07936201271770309,0.1,0.0,shifted_validation,0.1,0.1,24,-0.65625,5,0.103520437846058
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,1.0,2,ldp_distribution_surprise,0.47882330246913585,0.09451458134702699,0.18645046142667354,0.07936201271770309,,,shifted_validation,0.1,0.1,24,-0.65625,5,0.103520437846058
bike_sharing,cnt,segment_stuck,median,2.0,0,privsaf_hmm,0.14980994152046787,0.02822162419330498,0.2553347779058968,0.16200722225669412,0.07058056836278179,0.0,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,privsaf_mixture,0.2843347953216374,0.03415420548207784,0.2553347779058968,0.16200722225669412,0.17606060606060608,0.0,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,ldp_window_glr,0.45711988304093565,0.04824235729194572,0.2553347779058968,0.16200722225669412,0.14,0.0,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,ldp_distribution_surprise,0.2903874269005848,0.03505184432339903,0.2553347779058968,0.16200722225669412,,,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,privsaf_hmm,0.955438596491228,0.6320238629574904,0.37639194432831546,0.3211603799738596,0.02773246107157855,1.0,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,privsaf_mixture,0.7459722222222223,0.11126289192378935,0.37639194432831546,0.3211603799738596,0.0506060606060606,0.0,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,ldp_window_glr,0.8527119883040936,0.3524533236381855,0.37639194432831546,0.3211603799738596,0.15000000000000002,1.0,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,ldp_distribution_surprise,0.33157163742690055,0.040197307594073264,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,privsaf_hmm,0.35576023391812867,0.036089070513290224,0.2553347779058968,0.16200722225669412,0.06401045363871624,0.0,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,privsaf_mixture,0.35528508771929823,0.03959894436785816,0.2553347779058968,0.16200722225669412,0.18303030303030304,0.0,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,ldp_window_glr,0.3989108187134503,0.04557964313012136,0.2553347779058968,0.16200722225669412,0.14916666666666667,0.0,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,ldp_distribution_surprise,0.35252192982456143,0.03822615089866953,0.2553347779058968,0.16200722225669412,,,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,privsaf_hmm,0.3358040935672515,0.03496160124249775,0.37639194432831546,0.3211603799738596,0.019113282152511284,0.0,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,privsaf_mixture,0.34949561403508766,0.039100893488923635,0.37639194432831546,0.3211603799738596,0.026060606060606062,0.0,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,ldp_window_glr,0.5355701754385965,0.06076052338567811,0.37639194432831546,0.3211603799738596,0.15000000000000002,0.0,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,ldp_distribution_surprise,0.3529312865497076,0.0409057009072429,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,privsaf_hmm,0.2912426900584796,0.03264349890228134,0.2553347779058968,0.16200722225669412,0.10185430529562532,0.0,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,privsaf_mixture,0.3273611111111111,0.038106427421629015,0.2553347779058968,0.16200722225669412,0.21090909090909093,0.0,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,ldp_window_glr,0.18578216374269005,0.030875490054501194,0.2553347779058968,0.16200722225669412,0.1433333333333333,0.0,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,ldp_distribution_surprise,0.3225073099415205,0.03615366524157696,0.2553347779058968,0.16200722225669412,,,matched_train,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,privsaf_hmm,0.30002923976608187,0.0330301830131909,0.37639194432831546,0.3211603799738596,0.005119912118353269,0.0,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,privsaf_mixture,0.37319444444444444,0.04653665905046803,0.37639194432831546,0.3211603799738596,0.015757575757575748,0.0,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,ldp_window_glr,0.5950804093567251,0.06935180103687155,0.37639194432831546,0.3211603799738596,0.15000000000000002,0.0,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,ldp_distribution_surprise,0.3556798245614035,0.03882921277982358,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.05,0.05,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,privsaf_hmm,0.09967836257309942,0.027195034667225722,0.2553347779058968,0.16200722225669412,0.04194786346133615,0.0,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,privsaf_mixture,0.27956871345029244,0.03409342725816615,0.2553347779058968,0.16200722225669412,0.17606060606060608,0.0,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,ldp_window_glr,0.5393347953216374,0.09582083999555088,0.2553347779058968,0.16200722225669412,0.15000000000000002,0.0,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,ldp_distribution_surprise,0.28617690058479534,0.03447476178317564,0.2553347779058968,0.16200722225669412,,,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,privsaf_hmm,0.9748684210526316,0.7694808479394868,0.37639194432831546,0.3211603799738596,0.013137514430317354,1.0,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,privsaf_mixture,0.567404970760234,0.06474609420143887,0.37639194432831546,0.3211603799738596,0.015757575757575748,0.0,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,ldp_window_glr,0.9371198830409355,0.5222659379167375,0.37639194432831546,0.3211603799738596,0.14750000000000002,1.0,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,ldp_distribution_surprise,0.30506578947368423,0.039015101299404054,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,privsaf_hmm,0.08884502923976609,0.026839463665907722,0.2553347779058968,0.16200722225669412,0.05409502571034207,0.0,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,privsaf_mixture,0.26085526315789476,0.032894441361619516,0.2553347779058968,0.16200722225669412,0.15515151515151515,0.0,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,ldp_window_glr,0.37012426900584794,0.04536557807811372,0.2553347779058968,0.16200722225669412,0.14416666666666667,0.0,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,ldp_distribution_surprise,0.26408625730994156,0.0330721055200863,0.2553347779058968,0.16200722225669412,,,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,privsaf_hmm,0.9915350877192982,0.8538069224837247,0.37639194432831546,0.3211603799738596,0.008984494613457357,1.0,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,privsaf_mixture,0.6369956140350878,0.07968529823525533,0.37639194432831546,0.3211603799738596,0.008787878787878782,0.0,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,ldp_window_glr,0.9447295321637427,0.42046825542332356,0.37639194432831546,0.3211603799738596,0.14833333333333332,0.0,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,ldp_distribution_surprise,0.3170833333333334,0.03557349577726926,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,privsaf_hmm,0.19659356725146196,0.02918218231589461,0.2553347779058968,0.16200722225669412,0.07094504945146184,0.0,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,privsaf_mixture,0.3205409356725147,0.036883550213466884,0.2553347779058968,0.16200722225669412,0.19,0.0,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,ldp_window_glr,0.20491959064327486,0.03554362620707582,0.2553347779058968,0.16200722225669412,0.14750000000000002,0.0,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,ldp_distribution_surprise,0.3160233918128656,0.03560045507232228,0.2553347779058968,0.16200722225669412,,,matched_train,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,privsaf_hmm,0.18498538011695909,0.028922342885856624,0.37639194432831546,0.3211603799738596,0.02207966702422944,0.0,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,privsaf_mixture,0.32926900584795327,0.035671011521899915,0.37639194432831546,0.3211603799738596,0.001818181818181816,0.0,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,ldp_window_glr,0.7839181286549708,0.15155288047931872,0.37639194432831546,0.3211603799738596,0.14833333333333332,0.0,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,ldp_distribution_surprise,0.3763450292397661,0.038971100557926006,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.05,0.05,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,privsaf_hmm,0.2765354938271605,0.06450730440643909,0.2553347779058968,0.16200722225669412,0.02687732452508773,0.0,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,privsaf_mixture,0.3189467592592593,0.07303400627383846,0.2553347779058968,0.16200722225669412,0.11909090909090908,0.0,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,ldp_window_glr,0.5333719135802469,0.10893529555937188,0.2553347779058968,0.16200722225669412,0.09416666666666665,0.0,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,ldp_distribution_surprise,0.31142361111111116,0.0702254049503571,0.2553347779058968,0.16200722225669412,,,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,privsaf_hmm,0.8602469135802469,0.47962360991148845,0.37639194432831546,0.3211603799738596,0.01928134006405402,1.0,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,privsaf_mixture,0.6763773148148148,0.1740870975985413,0.37639194432831546,0.3211603799738596,0.027272727272727282,0.0,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,ldp_window_glr,0.7554822530864198,0.26131721254816964,0.37639194432831546,0.3211603799738596,0.09583333333333333,0.0,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,ldp_distribution_surprise,0.3495717592592593,0.07592261045539606,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,privsaf_hmm,0.26567901234567903,0.06340077835161362,0.2553347779058968,0.16200722225669412,0.07194340728191248,0.0,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,privsaf_mixture,0.29246527777777775,0.06771017347087022,0.2553347779058968,0.16200722225669412,0.13999999999999999,0.0,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,ldp_window_glr,0.3716435185185185,0.07806361365628206,0.2553347779058968,0.16200722225669412,0.1,0.0,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,ldp_distribution_surprise,0.2987615740740741,0.07099782997958758,0.2553347779058968,0.16200722225669412,,,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,privsaf_hmm,0.8532098765432099,0.3827697503365141,0.37639194432831546,0.3211603799738596,0.012287089491824957,0.0,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,privsaf_mixture,0.3367013888888889,0.07238392951835623,0.37639194432831546,0.3211603799738596,0.062121212121212126,0.0,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,ldp_window_glr,0.5594598765432099,0.18214197209761418,0.37639194432831546,0.3211603799738596,0.0925,1.0,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,ldp_distribution_surprise,0.3558140432098766,0.0791376546396881,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,privsaf_hmm,0.22175154320987656,0.06049321986405985,0.2553347779058968,0.16200722225669412,0.09110077871975225,0.0,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,privsaf_mixture,0.3203896604938271,0.07193207710278549,0.2553347779058968,0.16200722225669412,0.16787878787878788,0.0,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,ldp_window_glr,0.28150462962962963,0.0689647266814855,0.2553347779058968,0.16200722225669412,0.09666666666666665,0.0,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,ldp_distribution_surprise,0.31909336419753087,0.0720579917571583,0.2553347779058968,0.16200722225669412,,,matched_train,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,privsaf_hmm,0.24842592592592594,0.06253819901618593,0.37639194432831546,0.3211603799738596,0.03777358826988817,0.0,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,privsaf_mixture,0.3718016975308642,0.07846303799058243,0.37639194432831546,0.3211603799738596,0.034242424242424255,0.0,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,ldp_window_glr,0.7202662037037038,0.17895947396074488,0.37639194432831546,0.3211603799738596,0.1,0.0,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,ldp_distribution_surprise,0.3807291666666667,0.08167769414354048,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.1,0.1,12,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,privsaf_hmm,0.12942129629629628,0.055793446053186486,0.2553347779058968,0.16200722225669412,0.005596181590885402,0.0,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,privsaf_mixture,0.2979668209876543,0.0696767545668891,0.2553347779058968,0.16200722225669412,0.10515151515151513,0.0,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,ldp_window_glr,0.5382947530864197,0.12270821547729581,0.2553347779058968,0.16200722225669412,0.09833333333333333,0.0,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,0,ldp_distribution_surprise,0.30114583333333333,0.07101201899347581,0.2553347779058968,0.16200722225669412,,,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,privsaf_hmm,0.9818364197530864,0.868860522525669,0.37639194432831546,0.3211603799738596,0.024191252009347533,1.0,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,privsaf_mixture,0.711971450617284,0.18239270666046822,0.37639194432831546,0.3211603799738596,0.03545454545454546,0.0,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,ldp_window_glr,0.9330092592592594,0.5785547408266565,0.37639194432831546,0.3211603799738596,0.08499999999999999,1.0,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,0,ldp_distribution_surprise,0.3350887345679012,0.0783165329030444,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,privsaf_hmm,0.17530092592592592,0.05787156010925447,0.2553347779058968,0.16200722225669412,0.010299513088488046,0.0,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,privsaf_mixture,0.3198070987654321,0.07290965748248288,0.2553347779058968,0.16200722225669412,0.09818181818181818,0.0,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,ldp_window_glr,0.36440972222222223,0.08829512230383764,0.2553347779058968,0.16200722225669412,0.09916666666666665,0.0,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,1,ldp_distribution_surprise,0.3173070987654321,0.07152392146009251,0.2553347779058968,0.16200722225669412,,,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,privsaf_hmm,0.9807561728395062,0.7938971023549211,0.37639194432831546,0.3211603799738596,0.008462704402557364,1.0,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,privsaf_mixture,0.7200694444444445,0.19719530814797545,0.37639194432831546,0.3211603799738596,0.034242424242424255,1.0,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,ldp_window_glr,0.9023842592592592,0.47409530083796814,0.37639194432831546,0.3211603799738596,0.09916666666666665,1.0,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,1,ldp_distribution_surprise,0.35674382716049385,0.07903878912777487,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,privsaf_hmm,0.1887962962962963,0.058660000690916196,0.2553347779058968,0.16200722225669412,0.04210572613718683,0.0,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,privsaf_mixture,0.32086805555555553,0.0727496724440581,0.2553347779058968,0.16200722225669412,0.13999999999999999,0.0,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,ldp_window_glr,0.2608757716049383,0.07143410446082127,0.2553347779058968,0.16200722225669412,0.09333333333333332,0.0,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,median,2.0,2,ldp_distribution_surprise,0.3128202160493827,0.07059887046981067,0.2553347779058968,0.16200722225669412,,,matched_train,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,privsaf_hmm,0.9821682098765432,0.881348132994419,0.37639194432831546,0.3211603799738596,0.020814451979290924,0.0,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,privsaf_mixture,0.3670100308641975,0.08222410205354144,0.37639194432831546,0.3211603799738596,0.062121212121212126,0.0,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,ldp_window_glr,0.8515895061728395,0.3804686284158019,0.37639194432831546,0.3211603799738596,0.1,0.0,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,2,ldp_distribution_surprise,0.358275462962963,0.07698099031771764,0.37639194432831546,0.3211603799738596,,,shifted_validation,0.1,0.1,24,-0.6072072072072072,6,0.2553347779058968
bike_sharing,cnt,segment_stuck,mode_bucket,2.0,0,privsaf_hmm,0.1711111111111111,0.02875281931219666,0.3221537638861251,0.2670002142807477,0.07069099252540202,0.0,matched_train,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck,mode_bucket,2.0,0,privsaf_mixture,0.3182894736842105,0.03586216818560334,0.3221537638861251,0.2670002142807477,0.17606060606060608,0.0,matched_train,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck,mode_bucket,2.0,0,ldp_window_glr,0.5577631578947368,0.06182330000694668,0.3221537638861251,0.2670002142807477,0.14,0.0,matched_train,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck,mode_bucket,2.0,0,ldp_distribution_surprise,0.3297076023391813,0.0374491890083894,0.3221537638861251,0.2670002142807477,,,matched_train,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,2.0,0,privsaf_hmm,0.9679824561403509,0.7871219420516162,0.43938588773589055,0.4278398318015226,0.030846225784035855,1.0,shifted_validation,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,2.0,0,privsaf_mixture,0.5491959064327485,0.05548528810825118,0.43938588773589055,0.4278398318015226,0.008787878787878782,0.0,shifted_validation,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,2.0,0,ldp_window_glr,0.9117690058479533,0.35540359207218275,0.43938588773589055,0.4278398318015226,0.14833333333333332,1.0,shifted_validation,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,2.0,0,ldp_distribution_surprise,0.4690643274853802,0.05934300088173694,0.43938588773589055,0.4278398318015226,,,shifted_validation,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck,mode_bucket,2.0,1,privsaf_hmm,0.33190058479532164,0.03470351458905118,0.3221537638861251,0.2670002142807477,0.06376706920986071,0.0,matched_train,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck,mode_bucket,2.0,1,privsaf_mixture,0.36231725146198834,0.03883002499443412,0.3221537638861251,0.2670002142807477,0.18303030303030304,0.0,matched_train,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck,mode_bucket,2.0,1,ldp_window_glr,0.44269005847953213,0.04563271579656937,0.3221537638861251,0.2670002142807477,0.1433333333333333,0.0,matched_train,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck,mode_bucket,2.0,1,ldp_distribution_surprise,0.3599488304093567,0.03788678451782339,0.3221537638861251,0.2670002142807477,,,matched_train,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,2.0,1,privsaf_hmm,0.9380116959064329,0.4795115551999022,0.43938588773589055,0.4278398318015226,0.009467292195573893,1.0,shifted_validation,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,2.0,1,privsaf_mixture,0.4367470760233918,0.04381276388650242,0.43938588773589055,0.4278398318015226,0.026060606060606062,0.0,shifted_validation,0.05,0.05,12,-0.96875,0,0.3221537638861251
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,2.0,1,ldp_window_glr,0.7660672514619883,0.1480187067320203,0.43938588773589055,0.4278398318015226,0.1433333333333333,0.0,shifted_validation,0.05,0.05,12,-0.96875,0,0.3221537638861251
