panel,dataset_id,dataset,case,epsilon,seed,method,calibration,label_rule,n_calibration,n_test,dropout_rows,dropout_rate,normalization_p01,normalization_p99,auroc,auprc,recall_at_5pct_fpr,precision_at_k,estimated_symbol,estimated_dropout_rate,runtime_sec
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2016,4.0,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27474,12815,0.4664409987624663,0.11,2.6,0.9999984296405924,0.9999982015903642,1.0,0.9996098322278579,32,0.4659098564894173,0.33284800000546966
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2016,4.0,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27474,12815,0.4664409987624663,0.11,2.6,1.0,1.0,1.0,1.0,32,0.4664409987624663,6.999999459367245e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2016,4.0,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27474,12815,0.4664409987624663,0.11,2.6,0.9997613506176849,0.9996086497053049,1.0,0.9947717518532969,32,0.4664409987624663,0.0006099000020185485
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2016,4.0,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27474,12815,0.4664409987624663,0.11,2.6,0.9999984296405923,0.9999982016308648,1.0,0.9996098322278579,32,0.4659098564894173,0.32945619999372866
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2016,4.0,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27474,12815,0.4664409987624663,0.11,2.6,1.0,1.0,1.0,1.0,32,0.4664409987624663,8.990000060293823e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2016,4.0,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27474,12815,0.4664409987624663,0.11,2.6,0.9997613506176849,0.9996086497053049,1.0,0.9947717518532969,32,0.4664409987624663,0.0006971999973757192
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2016,4.0,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27474,12815,0.4664409987624663,0.11,2.6,0.9999984296405925,0.999998201509315,1.0,0.9996098322278579,32,0.4659098564894173,0.3196114999882411
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,0.5,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,5.699999746866524e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,0.5,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.0006596000021090731
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,0.5,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999998226600191,0.9999993166265415,1.0,0.9996475770925111,32,0.2059448820633047,0.3430614999961108
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,0.5,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,8.340000931639224e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,0.5,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.002250999998068437
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,0.5,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999998226600191,0.9999993166539132,1.0,0.9996475770925111,32,0.2059448820633047,0.377814200008288
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,0.5,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,5.9600002714432776e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,0.5,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.0011289999965811148
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,0.5,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999998226600191,0.9999993167086566,1.0,0.9996475770925111,32,0.2059448820633047,0.4116846999968402
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,1.0,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,6.199999188538641e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,1.0,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.0006550999969476834
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,1.0,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999998226600191,0.9999993167524475,1.0,0.9996475770925111,32,0.2059448820633047,0.3397453000070527
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,1.0,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,5.500001134350896e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,1.0,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.0011001999955624342
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,1.0,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999998226600191,0.9999993166429799,1.0,0.9996475770925111,32,0.2059448820633047,0.3206102000112878
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,1.0,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,5.299999611452222e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,1.0,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.0008099000115180388
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,1.0,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.999999822660019,0.9999993166922722,1.0,0.9996475770925111,32,0.2059448820633047,0.3257180999935372
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,2.0,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,5.320001218933612e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,2.0,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.0007922000077087432
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,2.0,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999998226600191,0.9999993166100837,1.0,0.9996475770925111,32,0.2059448820633047,0.33764009999867994
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,2.0,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,8.320000779349357e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,2.0,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.0008310000121127814
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,2.0,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999998226600191,0.999999316610045,1.0,0.9996475770925111,32,0.2059448820633047,0.3123686000035377
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,2.0,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,7.589999586343765e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,2.0,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.0006632000004174188
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,2.0,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999998226600192,0.9999993166756677,1.0,0.9996475770925111,32,0.2059448820633047,0.3180469999933848
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,4.0,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,5.4800009820610285e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,4.0,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.000644500003545545
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,4.0,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999998226600191,0.9999993166429799,1.0,0.9996475770925111,32,0.2059448820633047,0.32169309999153484
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,4.0,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,7.840000034775585e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,4.0,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.0006914999976288527
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,4.0,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999998226600191,0.9999993166265105,1.0,0.9996475770925111,32,0.2059448820633047,0.3397359999944456
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,4.0,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,1.0,1.0,1.0,1.0,32,0.2061013255856183,0.00016179999511223286
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,4.0,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999756117221728,0.9998630323197785,1.0,0.9957709251101322,32,0.2061013255856183,0.001200700004119426
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2017,4.0,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,27535,5675,0.2061013255856183,0.1,2.6,0.9999998226600191,0.9999993168180972,1.0,0.9996475770925111,32,0.2059448820633047,0.3129161999968346
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,0.5,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.00011979999544564635
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,0.5,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.0011314000003039837
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,0.5,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357916,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.6061072000011336
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,0.5,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.00011559999256860465
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,0.5,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.0011268000089330599
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,0.5,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357916,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.6548911000136286
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,0.5,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.00011449999874457717
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,0.5,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.0010482999932719395
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,0.5,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357916,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.6171945000096457
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,1.0,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.000294400000711903
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,1.0,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.001304999997955747
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,1.0,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357916,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.7005395000014687
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,1.0,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.00015629999688826501
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,1.0,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.002220800000941381
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,1.0,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357916,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.6433189999952447
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,1.0,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.0001255999959539622
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,1.0,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.0010499000054551288
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,1.0,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357915,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.623801799985813
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,2.0,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.00010570000449661165
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,2.0,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.0018022000003838912
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,2.0,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357916,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.6555749000108335
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,2.0,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.0001244000013684854
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,2.0,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.0018567000079201534
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,2.0,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357916,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.5730887999961851
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,2.0,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.00012799999967683107
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,2.0,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.0011884999985340983
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,2.0,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357916,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.5775634999881731
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,4.0,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.00012980001338291913
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,4.0,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.0013484000082826242
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,4.0,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357916,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.5319219999946654
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,4.0,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.00010350000229664147
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,4.0,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.001448099996196106
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,4.0,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357916,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.6119976000045426
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,4.0,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,1.0,1.0,1.0,1.0,32,0.3442069302098585,0.00010999999358318746
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,4.0,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999652514084069,0.9999245347658358,1.0,0.9952926497277677,32,0.3442069302098585,0.0015033999952720478
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2020,4.0,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,51225,17632,0.3442069302098585,0.14,2.58,0.9999997062357916,0.999999443044216,1.0,0.9998865698729582,32,0.34592112606235464,0.5783423999964725
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,0.5,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,0.00026950000028591603
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,0.5,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.0010593000042717904
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,0.5,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206700856123102,0.8009454999992158
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,0.5,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,0.00013789998774882406
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,0.5,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.00130899999930989
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,0.5,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206700856123102,0.609492700008559
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,0.5,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,0.000145500001963228
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,0.5,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.0013580999948317185
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,0.5,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206700856123102,0.5723910999950022
