dataset_id,dataset,target,epsilon,seed,fault_mode,fault_rate,n_test,evidence_type,stuck_value,segment_length,bias,privsaf_repair_variant,repair_method,mask_source,repair_budget_points,mae,rmse,js,wasserstein,downstream_mean_abs_error,downstream_std_abs_error,downstream_p95_abs_error,mae_fault_points,mae_clean_points,false_repaired_clean_fraction,template_source,template_range,template_flank_delta
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,locf,oracle_fault_mask,360,0.09914812111146085,0.29484930071531884,0.024326906711304403,0.04224234347060281,0.038599087846661884,0.04461789514645487,0.16325301204819223,0.49546519410977247,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,rolling_median,oracle_fault_mask,360,0.0734979942002585,0.23629648154894412,0.03805105587854758,0.07349799420025852,0.07142187426749802,0.01595268813908346,0.07891566265060171,0.3672858099062918,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,privatized_zscore_repair,privatized_zscore_topk_mask_linear,360,0.14420092822652478,0.3274135521318189,0.07595555831715306,0.13971115144290341,0.13741737377525653,0.1408512432379008,0.48533364226135267,0.3672858099062918,0.08839095087786868,0.18232351306281266,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,ldp_postmean_hampel_repair,ldp_postmean_hampel_topk_mask_linear,360,0.10475721674915336,0.26975540867477815,0.04309975981262751,0.09676984759493786,0.09423910204464314,0.051003910014166265,0.2114457831325295,0.3656933288710397,0.03947785582915401,0.1461923290717065,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,360,0.09467084589199883,0.2481180255674696,0.018110872184869,0.035869781119697436,0.025383914758533854,0.0328763945575416,0.09638554216867476,0.33358302908652676,0.03490129345973333,0.0933852140077821,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,privsaf_repair,privsaf_topk_mask_linear,360,0.07575048098887702,0.23604844694631194,0.03294047881502901,0.07290359288775411,0.07191076702585775,0.015613300247391493,0.07891566265060171,0.364671035856039,0.0034701475961193143,0.054474708171206226,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,privsaf_soft_private_repair,privsaf_posterior_soft_private,360,0.21515118649894507,0.3492101457354731,0.1912066218384476,0.09254459749360096,0.054071366341720606,0.06849231377751674,0.1023273259062848,0.4222233837863557,0.16334716216019055,0.054474708171206226,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,no_repair,none,0,0.05838585023808408,0.18283676583613856,0.03943302509466126,0.05838585023808408,0.05510424131210778,0.0015268313629451802,0.012650602409637918,0.2917670682730924,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,linear_interpolation,oracle_fault_mask,360,0.057253882405778805,0.1742914073163103,0.004076826930237778,0.02902932304139133,0.0283155970184239,0.011504871905926861,0.08397590361445814,0.28611037346665574,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,locf,oracle_fault_mask,360,0.0998613687657802,0.29121107703773247,0.02689110680683667,0.0684181975260687,0.06745380633149611,0.058933163410235134,0.23493975903614464,0.4990294511378849,0.0,0.0,,,
