station_id,label_code,label,n_rows_full,positive_rows_full,fault_rate_full,negative_rows_full,eligible_for_pmldp,sample_rule,n_rows_sample,positive_rows_sample,fault_rate_sample,station_url
763825-99999,TSS,temperature straight string,66209,0,0.0,66209,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_763825-99999.nc.gz
763825-99999,DSS,dew point straight string,54791,0,0.0,54791,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_763825-99999.nc.gz
763825-99999,PSS,sea-level pressure straight string,608,0,0.0,608,0,full,608,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_763825-99999.nc.gz
783830-99999,TSS,temperature straight string,55221,139,0.002517158327447891,55082,1,stratified_cap_50000,50000,126,0.00252,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_783830-99999.nc.gz
783830-99999,DSS,dew point straight string,40586,141,0.0034741043709653574,40445,1,full,40586,141,0.0034741043709653574,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_783830-99999.nc.gz
783830-99999,PSS,sea-level pressure straight string,38608,0,0.0,38608,0,full,38608,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_783830-99999.nc.gz
786475-99999,TSS,temperature straight string,83857,0,0.0,83857,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786475-99999.nc.gz
786475-99999,DSS,dew point straight string,83763,0,0.0,83763,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786475-99999.nc.gz
786475-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_786475-99999.nc.gz
787838-99999,TSS,temperature straight string,14849,15,0.0010101690349518487,14834,0,full,14849,15,0.0010101690349518487,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_787838-99999.nc.gz
787838-99999,DSS,dew point straight string,14758,48,0.0032524732348556715,14710,0,full,14758,48,0.0032524732348556715,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_787838-99999.nc.gz
787838-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_787838-99999.nc.gz
