repair_method,mask_source,dataset_id,fault_mode,epsilon,mae_mean,mae_std,rmse_mean,js_mean,wasserstein_mean,mae_fault_points_mean,mae_clean_points_mean,false_repaired_clean_fraction_mean,downstream_mean_abs_error_mean,downstream_std_abs_error_mean,downstream_p95_abs_error_mean,oracle_gap_closed_mean
privatized_zscore_repair,privatized_zscore_topk_mask_linear,air_quality,iid_stuck,2.0,0.14259404541589424,0.03651653559262068,0.3507285283691029,0.05076128602079083,0.12716960113941037,0.5148072647733793,0.04947607531951161,0.14304243098017416,0.12163774609276463,0.08482059686240395,0.2403514056224901,-0.03204297852693997
privatized_zscore_repair,privatized_zscore_topk_mask_linear,air_quality,iid_stuck,4.0,0.13725600939983765,0.035089413817333645,0.3453654775268298,0.06022320251772669,0.11791440358432063,0.3879009390737554,0.07455123199705072,0.12154900870854178,0.11049673959875077,0.09407515749243955,0.37811962134251303,0.01278673044721064
privatized_zscore_repair,privatized_zscore_topk_mask_linear,air_quality,segment_stuck,2.0,0.16154672423248675,0.0722217797657538,0.37269128139231517,0.06884057760179428,0.14537704272714355,0.6857762066785661,0.030398278311299404,0.14647026125625348,0.1390606896736473,0.09289692119021013,0.21385542168674707,-0.2886971201230959
privatized_zscore_repair,privatized_zscore_topk_mask_linear,air_quality,segment_stuck,4.0,0.17850211482826994,0.045109421801602205,0.40272551616511687,0.08207582029154138,0.16385264980619163,0.668250900937899,0.05597983338319248,0.12006670372429128,0.1564286607240524,0.12710487439959364,0.34279657089898063,-0.5027447802190251
privatized_zscore_repair,privatized_zscore_topk_mask_linear,air_quality,template_stuck,2.0,0.11439642827997805,0.0012803819696428358,0.28763404769577045,0.03753658669429512,0.10288643921619404,0.4056375192126532,0.04153555772003154,0.16601815823605706,0.10288067221638075,0.06193703375367219,0.2493975903614453,-0.875310154819141
privatized_zscore_repair,privatized_zscore_topk_mask_linear,air_quality,template_stuck,4.0,0.15180147879944877,0.0015013158845515145,0.34108571146346583,0.0700166758814262,0.14576529203714994,0.4099357615647777,0.08722306198532898,0.1823235130628127,0.14576008313409275,0.12802670076297962,0.4866881812966146,-1.9119437619974562
privatized_zscore_repair,privatized_zscore_topk_mask_linear,beijing_air,bias,2.0,0.07603858024691358,0.0005112592471672727,0.15885142999771298,0.021975995821409147,0.06952683546378237,0.34778350506664474,0.008102349041980771,0.15638888888888888,0.069194936086529,0.029593904128608805,0.14351032448377582,-0.14314418540611548
privatized_zscore_repair,privatized_zscore_topk_mask_linear,beijing_air,bias,4.0,0.07307896824384157,0.000472352526393389,0.15605878655808098,0.021329336182312936,0.05994768669435668,0.3170343840045988,0.012090114303652255,0.13583333333333333,0.056392627417240236,0.008830968055093017,0.04716360335829358,-0.07298675899542217
privatized_zscore_repair,privatized_zscore_topk_mask_linear,beijing_air,iid_stuck,2.0,0.1095967169234131,0.04449475790595727,0.27997614034924606,0.048785940622947555,0.10464622254998363,0.4579907202556539,0.022498216090352893,0.13534722222222223,0.10445284333005572,0.09193089315432083,0.3549655850540807,0.20765091954871773
privatized_zscore_repair,privatized_zscore_topk_mask_linear,beijing_air,iid_stuck,4.0,0.08333650624567539,0.020904995138062044,0.23799135596865448,0.043669641637257006,0.07833538184201903,0.2924834421594193,0.03104977226723939,0.1076388888888889,0.0780838249754179,0.06563392436756883,0.29090637730017865,0.41107936358145986
privatized_zscore_repair,privatized_zscore_topk_mask_linear,beijing_air,segment_stuck,2.0,0.13989915874576642,0.08320759485682361,0.32325567575703545,0.07226776258492262,0.1356712962962963,0.6709429285480172,0.007138216295203759,0.13479166666666667,0.13541605211406096,0.12024611214813787,0.3431415929203541,-0.03162990233236745
privatized_zscore_repair,privatized_zscore_topk_mask_linear,beijing_air,segment_stuck,4.0,0.14101846368470017,0.07107194822658924,0.3258236997295328,0.07370052277037957,0.1385786763902546,0.6518999918059653,0.01329808165438389,0.10506944444444444,0.13829379711569978,0.12392858330017219,0.38396427400852184,-0.041932030469517614
privatized_zscore_repair,privatized_zscore_topk_mask_linear,beijing_air,template_stuck,2.0,0.1383616915219054,0.12359769518235598,0.3341588634444292,0.05192602886765954,0.1342655072107506,0.6594719968862668,0.008084115180815034,0.12680555555555556,0.1342630490003278,0.13486811337232274,0.4444444444444445,0.11518470881967592
privatized_zscore_repair,privatized_zscore_topk_mask_linear,beijing_air,template_stuck,4.0,0.09545536836088092,0.027022291212341325,0.2657301756186067,0.03992064513289781,0.0913119161750246,0.40971878731212247,0.0168895136230705,0.10916666666666668,0.09130884341199612,0.079497106923438,0.3626679777122246,0.42155502924539934
privatized_zscore_repair,privatized_zscore_topk_mask_linear,bike_sharing,bias,2.0,0.08943225308641974,0.002541994404199394,0.18506773441163107,0.013245091876607383,0.06039567484150817,0.2896802010343677,0.03937026609943276,0.16291666666666668,0.03990080705705706,0.03926910832696503,0.0,0.35591257179711316
privatized_zscore_repair,privatized_zscore_topk_mask_linear,bike_sharing,bias,4.0,0.1089263483721817,0.004883923010381209,0.2180661010939143,0.040596783640526025,0.0791541907979408,0.3181537221745555,0.05661950492158826,0.15402777777777776,0.006140171421421425,0.07414309494201816,0.06891650579150617,0.5700115471811071
